"id","cuisine","rating","review_count"
"iUqWxpmnobBfFFVMraK0tw","American",3.5,380
"wGOudLgKj7H3StstxNKPCA","American",3.5,431
"bVkavwJ8OgU4yPiUMoEOPg","American",4.5,29
"escMR9M42UsHQIglAz1pJw","American",4,291
"u0LPiLIDrL6kl2ZoNDYlSw","American",2.5,247
"1Jjg8-vQVRQqqtL4sODi5g","American",4.5,192
"zHqDuMznom7CLp2lqV8q0g","American",4,273
"0VYAqXbYRcyiQU8QS-SG_g","American",3.5,60
"bSKehScpedP2eMA5pGkTxg","American",3.5,282
"dHFI6gF6P3egnQUSHUNIBg","American",3.5,239
"Q_bI2gY7LtMCXkzkakPUkg","American",3.5,40
"bV_RI0zlJkq3XWS7FGmOzg","American",4,50
"64SxMs06-IJSc2I-YsnDTQ","American",3.5,310
"ybAfKElsgVcm60sS-39zyA","American",3.5,356
"mXLrVoEi80WZaZ3agBP5Jw","American",4,387
"CC_HUPioTi2Fm4Mc5bp3HQ","American",4,40
"X_fIYLkGw71zYYK0apXDHw","American",3.5,59
"8ERDirrcagy6XNfVmeJt-g","American",3.5,91
"aDsUZs-esGEJVBFgAatucQ","American",3,65
"9kCcNKe7z9GZFU3NhkoExA","American",4.5,158
"i66wTfSG50VEMvzJNYm8Sw","American",4.5,32
"BnSeJ9yRfJ09RoQ0euR34A","American",4,259
"5yhoa5zPI-zSZswrG1TpSA","American",3.5,194
"_OdmajwtXXQwz-RhFUUxFw","American",4,159
"X3ToKHjzofO8EzfiHYewWg","American",4.5,153
"BPhA6SS2SaTtnFvpT3grIw","American",3.5,61
"AenVV_JJLVclWBNPZgXiRA","American",3,107
"W83Dpm-rKABQ3rnfIq_xwQ","American",4,213
"o3l8CcisNgu10SQB-rRATw","American",3,175
"s5j_749h_250VZY2NXQC1Q","American",3.5,88
"h--B7M-Sfs1Y8hhlPay0Qw","American",4,32
"Uhrv97bXuw6NCkdC66Fhng","American",3.5,280
"cq3QvbtK1B9Cxa15iyK56g","American",3.5,314
"P07uKcnA9gkk7B6exFtuYg","American",3,115
"3GP-tY5GWuOsiYRsycm7Lg","American",4,250
"L5iUBm_rH6cmjNyNVQV62A","American",4.5,30
"vAYL2UurccAGceZQNRGW1Q","American",3.5,49
"EcV9K6snM0dK7iBY_hJH2g","American",3,75
"fnfSx8MI_GoNxzOueN64UA","American",3,100
"shBSpp2CQ3fnOvdUe2dNRA","American",3.5,319
"mlwzynq9ofUHLx2hCL70dQ","American",4,46
"iJUoxnxbCtVDMek4keHJFQ","American",4.5,78
"GpWXEpVyehmKP2WQsD_Y8g","American",4,100
"I4LSdJd2Z8M6VNLhbX3aLA","American",3.5,389
"3Q4FMHLSTM8sATaEHeZ6Tg","American",4,145
"yVNwo4dnGssgd45s0IHdvw","American",3.5,379
"t0r8AFKb1kiVRnBtvZoO1Q","American",3.5,52
"UUIKdOylovTfXGvvKTN_yQ","American",3,97
"HjIce8mnXrudmf_CkBxYiA","American",3.5,61
"lv6smQdVYEtW9CKUtXnw_w","American",3.5,190
"GxMhN2PEttvw7CRGIzB6Gg","American",4.5,165
"fl2DWaG9ydlsGxcs9AiG1w","American",3.5,175
"njDA4ALbcnjLloNC_y0E9w","American",3.5,90
"tJE_W03jUfwl9QtQhy-8Yg","American",3.5,59
"-ry1ti7hInsrR5dC2wZ0TA","American",3,319
"7Xx775uJdWDSXlzbsdV54w","American",3,284
"56qlj1cYlqNzmG0xllGg-w","American",4,137
"D4f6htB176SAxS1q0rZX3A","American",4.5,148
"bSE1Wnh6tWk9hkzkYVLaJw","American",4.5,20
"9TvM7Wt5KgJcl57pGob0Yg","American",3.5,66
"oXnJEg_AScyrR1lO4dnAfw","American",4,184
"ArfL-sU2FaB73WV1qQ4c6Q","American",4,139
"toxwdOCz37bX5dJ_O1h2Ew","American",4,139
"vPS-IytpPE6-N4q38lw7_g","American",3.5,28
"WVCzrF5V03m00fSn0Tmm5w","American",3.5,51
"kymVzyHbzyuLZEyu6zx1yA","American",3.5,50
"bHQbqSRY8FDp7fQXPPzx1g","American",3,107
"BfhICClikxU7AG01nOOeCA","American",4,206
"JrNMzlTtUnmcfX_RoIuJnA","American",3.5,62
"tGBSU8KobmANg_3CEV4ZMg","American",3.5,66
"EY5ot4Z1tgbDC-TZXIcRjQ","American",3.5,349
"gt-0HkY2DC-NscmhOsKOWw","American",4.5,111
"fmrtc7AsD7GS3BAfJ8QQHQ","American",4.5,99
"ZRN7RNNfH-tUF0uqSLgxsA","American",3,51
"0D4a1adz96Gxnfd0JqwrEg","American",4,22
"k8iVVuYic-fCgmzzfDkGNA","American",4.5,126
"PXqpYoL5xTLOH_r-ajCmsA","American",3.5,207
"f-WkzzSaAA_mdDmsKlJ4sw","American",4,65
"YHXsmYfxbgczsq8Ie1_C5w","American",4,117
"_BsM67A1_JqAmgXA3SznKg","American",4,227
"Om6KGbN524K6pu9IkPT0Rg","American",4,147
"7nlSryFlkqzfd-n0iRm2Vg","American",3,90
"vOIlzW-0LPGWVvRurdzDWQ","American",3.5,289
"RbMC9zD11aB3kgrXi6O3BQ","American",4,162
"ZXQrskaUKj4_5jgFdBnD_w","American",4,77
"_EvMuZ9HDTdEZeRf-IJlQQ","American",3,412
"2GAdXrhCfUZOULND6afoCw","American",3,216
"unJelornHwKdx24Rl-rEMA","American",3,235
"N-R0J3o7cmbd2ZwtLWHntQ","American",4.5,64
"0j19wA2-Mct1XizDKN2uQA","American",3,55
"e8pGWlIqfUtWbSVwnqzAtA","American",3.5,185
"FCms-eFFxnpMLm09AJridQ","American",4,166
"pjoUbRK5kKkXKHuAsvDkjQ","American",4,82
"RXX8EgFdSFl_uEyq7FhcNg","American",4,224
"yGQT6OZ-nNIhTKj32wRlmA","American",4,97
"4W0qF6C0KDmGDOc4pR3CkQ","American",5,25
"5mCpnWF5W6zJ4esmxg7hsg","American",4,58
"Om90JRI_GNJ4J3ulEcGuNw","American",3.5,143
"4SdvTwFkW3Qx0f_3zBN_ZA","American",4.5,109
"6G0urbBDz_CnYnGXApgUcw","American",4.5,73
"RfxOtJ4SQmEeVX_XjFLWUQ","American",5,52
"eEMUnRqhLKHMIw-TIQhAzg","American",4,20
"xzSCmIvmLjgXm2x3epuorQ","American",3.5,263
"eybrq-0U5suwVtjWJPCaqw","American",3.5,335
"-8DN9JN07jLnDEPi19cSzw","American",3.5,358
"qgPYGl1Nuie2XBF1YqJHSA","American",4,116
"3y_-DwmoM198umnZHSOmKQ","American",4,31
"F0xWRSEu-w4pIqFl-c7uIg","American",4,16
"6gxAuRoZnEFERnIrtE6BAg","American",4.5,55
"y1192qiuwi3m0tqdt1Dh7g","American",5,20
"ZtjF2N3eYOjtnI3cES2fpw","American",4,22
"aBquN4JMP8GSJ6s91Ms9UQ","American",3,297
"93C1xqdTGHyGtoZ9vwn3KA","American",3.5,53
"rhXVz4mtPVkJeObowGTKMg","American",3.5,32
"nrvCwPbCpYL_jtaKd7tGfQ","American",3,47
"hlQWGwlAu_b5BAXMF7Ihbw","American",3.5,39
"6LQeH2JwTD3Rskyog8lKng","American",3.5,38
"CjSLDlOGzyHcJPwYXZQsWw","American",4,16
"4gLLWT4dFnfrcuREA5eg0w","American",3,58
"u3wAKkynmIkXjVdFXkrnVg","American",3.5,231
"tt3tuCsofQAqL1OP5FFZ2Q","American",3.5,119
"zupIzmhdcH0U6vJQQxDBiQ","American",4,202
"w8ib1lWe3SvhxO50dIPIyQ","American",3,161
"UIEeOn92c5TYtGjjRJiQzw","American",3.5,29
"993scf-a74EDKQ8KCy_6bw","American",3.5,36
"f3wkQwZewuC4Xg0C0mLYWA","American",3.5,29
"a0IET3_yCFcO36OqGSsisg","Italian",4,4856
"zj8Lq1T8KIC5zwFief15jg","Italian",4.5,1722
"22nKUyCIbpnzR6R3_g1ptQ","Italian",4,2867
"rp8S7scxOkVVeG7dNneMGQ","Italian",4.5,1475
"raqwXUBlnc0e8c7CYmxEJQ","Italian",4,1619
"P4hm-IKNMbBbtfWSvPf25A","Italian",4,2637
"5TX0X8w5ssIACU_pnBEq6g","Italian",4,1640
"-hUvO0C0A-pGZdiSKvjoFw","Italian",4,2192
"c3D2ckzacnPtdGIM8tb-_w","Italian",4.5,839
"WG639VkTjmK5dzydd1BBJA","Italian",4,1550
"VtJd1l64kqUUyWacwK0J2Q","Italian",4,1779
"OAqsZMbjv66nOMqlimnYuQ","Italian",4,1977
"DoSU8IPq-Py_YV3kYmXPfQ","Italian",4,1726
"QObHX0yR6zd0WfksRDbJTA","Italian",3.5,2394
"N-rwVhnEtXg8yY_TlB_KZw","Italian",4,1254
"xQ445GaWVN5Aa3sFX9OoIg","Italian",4,1413
"bEXTA_Gwo2oVg4gnFd9fNA","Italian",4,1061
"V-FCEicobl5Su-R7EVJQNA","Italian",4,1290
"oJ_XSPZFpvIt6rvheSQl7A","Italian",4,1717
"jdNdy-MwBtnXoBGC_JVvwQ","Italian",4.5,876
"d7Asc4q2ImoPlA_BhfroTQ","Italian",4,1234
"yZJbealagfujEkgesAl2hA","Italian",4,1345
"eVk4F9ixl89zyUHJ1G2Aiw","Italian",4,983
"yi6jIxzHo-nbAOG4KWuqcw","Italian",4,1219
"IErfGS0DASSJfYU73m0Sqg","Italian",4,1099
"pk89jzL1RsE9U0thf_z6tw","Italian",4,1422
"A2DV-AQIXRYUMu5Ak5mjxg","Italian",4.5,762
"ADHX7nBixDPVlq3OXhny0g","Italian",4.5,408
"FKzpfWUpyupl4q74Jt8fTA","Italian",4,1142
"5Akss-swwfyoSVeIsDBbvw","Italian",3.5,1287
"yH6t1JWcwkdWG4CS5KPvow","Italian",4,1356
"xsQTIeq-WLkp4ParkTQpMQ","Italian",4,858
"9iC39Z1YjZKbrrCANgzBXg","Italian",4,587
"8qSOz7oTPUUCafsMOBBNEQ","Italian",4.5,457
"dc3hkLkAqCSxDWQzrx-g9A","Italian",4,786
"16ZnHpuaaBt92XWeJHCC5A","Italian",4,1057
"yFtOtTd7ncSjFF3QavQ5cA","Italian",4,848
"KCBfW6sWl9Gx-LvMff08jg","Italian",4,968
"J0OeDwmh5JBhid0A5GvltA","Italian",4,785
"vjubSxmdG_HoBBgd39geBw","Italian",4,925
"WHQpLvxkCK_BMtF8pIShnQ","Italian",4,774
"MOwB9YYd-Ko6nVgSB-ltQw","Italian",4,655
"AHVlPpOkiEl9maijGhar-Q","Italian",4,808
"kqewBLuQDB3euc-s_mRf4A","Italian",3.5,1973
"04exhf1PZ79_Km9vHAzvfA","Italian",4,666
"J9xVQScnr0lYWl61_mLXMA","Italian",4,798
"KpBfFpjzsGvvqAzCasVW0g","Italian",4,1112
"mTWlEiCUEBlxBAkIikkB1A","Italian",4,1056
"ugIv_ylUdqRIlx6AD8lTJA","Italian",4,520
"Vs8kQ4R381y27AH018gLpg","Italian",4,1112
"wZkZmjZEJDraLJgAalnHvA","Italian",4,690
"efYELOeAJ-CjKpzayEfblg","Italian",4,966
"hdiuRS9sVZSMReZm4oV5SA","Italian",4,655
"6Z5OWpaeGGazJHR4LfThsw","Italian",4,587
"Z67mgMkN3RfdPEX5mXsyYA","Italian",4,597
"5ZEFbq_AQV5VQFG2JKYzlA","Italian",4,687
"LXdblKc5g1Dp17xiV-Am1w","Italian",4,780
"F2YbqhVr6hBsFrDCyr6M_w","Italian",4,779
"yc4vsT-Q4Ej1_9hr94DxkQ","Italian",4,732
"pxtno4adrYTjyQsxngTj9A","Italian",4,577
"na-2_gQCY7ccS2ZkLJDumQ","Italian",4,723
"rZ9OFoSqy8u4WECfh--ylg","Italian",4,677
"7_hGsGEkHrjgAiYVjrCFnw","Italian",4,690
"V3USzFEGhuoXez4G2Rk11A","Italian",4,675
"cnMNL1O_dVtCdTyQwwOwOQ","Italian",4,615
"S8OKQ5S40oZ1Rr5RbC0jdg","Italian",3.5,1014
"I2lgw_7DUnwD92ND4PN-Ow","Italian",4,689
"LTi4_wcCVmqQeJ_jgTEbOQ","Italian",4,640
"EegEULbC3qoMA-FaEjivtA","Italian",4,816
"k5fd-RSdG4IuXnnGSQ5oOw","Italian",4,756
"3qIISjUYn1tbqHXi7nCLXg","Italian",4,563
"15k7iqFbhf4h8L01yggLqg","Italian",4.5,291
"X8Hl9OezX-Yr9Jir3fsF7g","Italian",4,545
"MeUq9lombxM9alxs64tejQ","Italian",4.5,444
"z0ISq18mrnq9y3AupMn7MA","Italian",4,455
"TWH4MjLtN1fKlF-7n6YXHg","Italian",4,864
"dh5r9-SbN8xJ76XvnayWLQ","Italian",4,488
"kVrTff8uDMSBAaceBwQ7dg","Italian",4,524
"DtnlLLvcqeEUIyZTypHnzw","Italian",4,478
"h9rymMeMUMOxQ9d93U0YDg","Italian",4,525
"MphfKkYFEe0BDQ6hZ0A5fA","Italian",4,482
"PajKY49h4SpvSr-TW3lwCQ","Italian",4.5,385
"twHJyFgUSd7wzioKQjE7Jw","Italian",4,708
"LnMRZhKtOrW1eL04FiPYTg","Italian",4.5,384
"BgGz5IdV53bGb4o7opR5zg","Italian",4,582
"0-hM-ARw7sLpkyyow_qf6w","Italian",3.5,1319
"-Td-YEPTOUq2H3LRWgRxUw","Italian",5,184
"XHhRAKq6DArQXYhkgvwaow","Italian",4,431
"Ve6GVzzJpR5QIIPdcn6ViQ","Italian",4,698
"ZMFj1vCfQWdSAtwyjqRUlw","Italian",4,453
"faukkggAc_tuJ4THYlf4fg","Italian",4,495
"7Oq1UdUHUGZGH_QI6N-0LQ","Italian",4,635
"kIm0oeOaVfC9-2flLPVklA","Italian",4,375
"zg9Jrtx9rqTXeaqufSOxHQ","Italian",4,366
"tRIHhPKryUZ56SfIz6mLiA","Italian",4,641
"rJJiGJx3kfMAxtD7P7okHQ","Italian",3.5,800
"geNwD4ySIwA732eK2CvDZw","Italian",4.5,266
"DI_FoHY84hfzTWwlzF76aw","Italian",4,531
"lwfCl81r5a0mjxDNxNGC9w","Italian",4,550
"gL4V5DN3yH45hbXqvy8-9g","Italian",4,363
"uDJw4dQiySoNCBoUalW1Ww","Italian",4,481
"l7OsDvMOO3ji3fg0nT0QzA","Italian",4,500
"AUifp6IDKzmorCM6vY2fug","Italian",4,491
"Q1_UvNyONsaVS_VC1mD9Dw","Italian",4,639
"1uOB_tWZwvI0_HakXfu5Jg","Italian",4,452
"0Tvwk0hvgaY0QVIsZGTZKQ","Italian",4.5,374
"Cnqy9w1BFXZFEaChfox0ow","Italian",3.5,799
"ZVa3-O6LMxZXSpKG0J1h-w","Italian",4,458
"pGr5QuQU7Ur5GHLvXbT8bw","Italian",4.5,1053
"goqTQ4tOD-asC_ZJBW9l7w","Italian",4,599
"ONEe1U1fNGT80jAEE0sCrg","Italian",3.5,997
"HD0e3eHwv573qHZOJJitWg","Italian",4,367
"32VbG_XgkZIuye0PV-BxaA","Italian",4,394
"RUfsaabXoeH_FDKS8ocWjA","Italian",4.5,192
"xbrQ2dHuQoFJmNxAuOky4A","Italian",4,328
"jku9Fg8JsUbv_LQzg6PK4g","Italian",4,331
"Hv_jHNuw63oO-jtNXuWDVQ","Italian",4,396
"hzPBADaUBQEL30MGrvKsww","Italian",4.5,206
"MoyxzhaYIsJx-p9IuGGK4w","Italian",3.5,541
"r_fUOUhz-pHZxFDV1hzy0w","Italian",4,631
"n_NIY1KTi-R5DPkduEUKIw","Italian",4,448
"5MpWHGQ6Qc-M4q1KL_nioA","Italian",4.5,139
"WYhRkUATHRyXZrE55MArbA","Italian",4.5,273
"CAGAWbPE8uPr2VVvEnv0ZA","Italian",4,434
"GZvelhGenbfJxc4_SG_RJw","Italian",4,351
"P2CTp4xyaNCe2AXSiLeOSQ","Italian",4,546
"kLJfizeHMQqesp1K9mfUtg","Italian",4,455
"ip733nbgjaMMazfQ-Ibhgg","Italian",4,464
"rupPZLhd0oRSAmVDaeYaGA","Italian",3.5,569
"f8TZ_ctcSwxwW8S69YKnwg","Italian",4.5,1136
"f8ipr8Wdy1_wHhw7JgNqPQ","Italian",4,299
"WG8vi6huvU1PkpY_R3whlw","Italian",4,294
"aJJlY5xvqS180wtRIHEWqA","Italian",4,310
"3o0W7asUgP7EEKn8iFWFyA","Italian",4,406
"JyXn_GCGM2DsNYIzgzQrDw","Italian",4,571
"u5gLdI6l6zsPxL2kOYbyfw","Italian",3.5,604
"VF3wSCRC3mE6JpBQPQXELA","Italian",3.5,665
"MA1QPFSYddVq_KzEldpcRg","Italian",3.5,593
"mk3UxnO9MQlJMsr_mMG9yQ","Italian",4,416
"Fu7J2Fwoj_S6Jpg9dULzKg","Italian",4,336
"jDIVPYpxQAk1HUAi0NIlQw","Italian",3.5,592
"fL-JDsQ2I_MT7SpwfyHRFg","Italian",3.5,591
"JLpEKUYAtzBRQwsUL3RPIA","Italian",4,254
"z7H9ApIGopnDnQaglnPTzg","Italian",4.5,208
"6n7D4amt9vEruR73tt3S9w","Italian",3.5,629
"GqTgQEqwf3k5JyE7DHDhjw","Italian",4,487
"jo30o65XFWmgMJS86zFiFQ","Italian",3.5,645
"bdKc4CSJPv-XLgxVwrtPrg","Italian",4.5,283
"UQZmhaPAMdZabid6ccvhTg","Italian",4,278
"y800EdmdRpesUgQYN4VXNw","Italian",3.5,529
"bjzBkF2FFMsdkCk50xseFQ","Italian",4,381
"vZ5-JXlJS75k8wmPNS5U5w","Italian",4,365
"8-Ug0Zjs5sL6MARspRJ7CA","Italian",3.5,490
"RXCCofQw1EjTcSN0ZeXfRA","Italian",4.5,232
"cDUait5j29Pe0QynQ3JtYQ","Italian",4,344
"He5DhOW-vf1WHjzQ_NMnTA","Italian",4.5,143
"gGkkzrcHh1xS-S55OsuKsw","Italian",3.5,524
"C3E8CVVwzKtOv_sRR1WuRQ","Italian",4,413
"uPe0efNw-uwPybeqccZ1zQ","Italian",4,382
"6aVgixwks8EgirE1JtyDAQ","Italian",3.5,577
"qBGKigOGn_flCx1apxPzlA","Italian",4.5,281
"os09iVkYkzIg9G1xEIepiA","Italian",4,392
"cGqMEMQFtkB3hIGfLy2R3A","Italian",3.5,856
"iEUXrUUqGfUhpgYYSr5Zig","Italian",3.5,562
"eWMuXtaBzf0H5u0Vf_zpjw","Italian",4,236
"19zArMBG2qW2k16Y0i2aBA","Italian",4,347
"3D6UAhoKnF3A03rX_v5ngA","Italian",4,357
"xzN2k19JXDYjOWAhNw62aw","Italian",4.5,207
"Sp-vnk-waTvKblG_88M4TA","Italian",4.5,141
"EL5Y6BSinmUte5VW4Eh54Q","Italian",3.5,594
"Tp3MF3DNXuW41A10PQ2nFw","Italian",4,317
"vVVmHacu2YAxKfpIjhfd1g","Italian",4.5,163
"Mo8Q_bE6ehr00L2KC0DekQ","Italian",4,225
"iXV4FMZPru7BB_nwN_8mVw","Italian",4,571
"6-ShONYFIM9K8HAUOhZVlw","Italian",4,314
"DCiEo7qucPaEj7Gtdj1U9A","Italian",4,318
"HUY6yj38FXqAQvWUdgL0xA","Italian",4,200
"MeQU-nGaQvX12VXYOyzavQ","Italian",4.5,209
"E5rmVdrCn-0uwD2M9nkXdw","Italian",4.5,159
"gyWc5qJRvu26LVQIShdR4Q","Italian",4,280
"xKIv_b2L2pUHmsoJ-xOepg","Italian",4.5,251
"r_QyrpiVTXFva14r0mB_OA","Italian",4,251
"h4VCnZ2aZ33mdenS_ZI7jQ","Italian",4,349
"YT5Ywu9y190B4IGIlBetzA","Italian",3.5,578
"f_1BjTChf6bobreSRpqhsw","Italian",4.5,211
"5xeTONqSB8hIXdPkhQQW7g","Italian",3,852
"kDJbzzmCEjFbyDQ-lSygvw","Italian",4,357
"CZOZ_iVcW7EH4U_lyPj4lg","Italian",4,253
"SpyQHasbnU5YkOR6PI4sNQ","Italian",4,236
"65RUNbor7l0IJcRrd4itTQ","Italian",4,217
"NPnWsPxOpG91GHx74S27Uw","Italian",4.5,154
"BA0_zeBrnugK2l0HHp38mw","Italian",4,449
"R3gSQGB3aEmVpwbKIgOPqg","Italian",4.5,202
"NZaq_ygLr4N8-blY5dGx-g","Italian",4,243
"NkAUvrtAcnebxPB6zayjsg","Italian",4,261
"v64bMLxutTS2MWIrywBczA","Italian",3.5,442
"kr5fRwdHtVwPPwSJxm9Fkg","Italian",4.5,160
"Jwb556DrGTEZryeV7XgZmQ","Italian",3.5,473
"7pvTicRAhXB1Ld74MWjkXQ","Italian",4,233
"dMrF98GlFYIPKYY5NVZHbw","Italian",3.5,576
"Da9aNH6kW3fv4mTzqx3yPw","Italian",3.5,455
"VqnPcfqYltgxAkIuTaGkYg","Italian",3.5,426
"M4pCWzdBCkp2g_d834a7Hw","Italian",3.5,566
"iBPQRnM_TMQX6tYdjCbCXA","Italian",4,320
"fuS39acPaRi38DhSSwEI4Q","Italian",4,250
"o5mMVFk4Hcpk2FuKfgTgdg","Italian",4,255
"TZto7AjdA337XIw66AOpUw","Italian",4,221
"VgIiCZoUnujSMZATByk77Q","Italian",4,220
"HpjArOwDD0ddcD2cvCDp6Q","Italian",4,206
"Zub6WrbrS_4XMI1mPbyeiw","Italian",4,168
"_KIjhnsaui-wF9OePRZ5NA","Italian",4,265
"_3QRn51W3IoqBzc9fYet4Q","Italian",4,277
"6_QdpGBllowmf94fqZr68Q","Italian",3.5,619
"8nXo6lNJlXQQIdy8Kf7J9Q","Italian",4,271
"-VvrQWfbkQWeuGC4L0KcfQ","Italian",3.5,472
"0axnkZlDiQcJVc06DDXxGQ","Italian",4,252
"ZqIFN8MctXVR1Y30Bsohtg","Italian",3.5,384
"d5ya04K-2A_hI3Xzqe1HeA","Italian",4,300
"JYE16G0z-wo1MTyYchhVCA","Italian",3.5,289
"EYSIZX7b6Sp6TNc_KNvn7Q","Italian",4,204
"OCTiJwvjoK81WoDwsTkFvA","Italian",3.5,471
"7EAj8VJX_DoKlZdCJBE4Pg","Italian",4,272
"Be1Y-vAEMgo7lqL5alXgDA","Italian",4,216
"JSexQM-wn8HvWmfxu_m5ZA","Italian",3.5,377
"FCl5446Rovk1HRHoXpojdg","Italian",3,701
"XTSScqbNujYlE7c_nHmS1g","Italian",4.5,136
"lXzK0i9VnocLzPFwmEQ8Aw","Italian",3.5,364
"MH08_pIRKsUSwfkVYxUE7w","Italian",4,339
"KOaeW18qq4C03Dfd06IXPQ","Italian",3.5,353
"tCFhIU4xSN6b7dbg3ApafQ","Italian",4,164
"DF7PV0DE9z0LM4ae6XYeYg","Italian",3.5,510
"Zz-1pzGqrgParLQ_LzY0lw","Italian",4,172
"5pRxCYQppSq0czjFDN9X3Q","Italian",4,183
"Pu09oBx1ekEZiFt90PsSIw","Italian",4.5,111
"yB4ziqFM_7V8JxJas7CHfA","Italian",4,189
"dvkQIG20RjgNi-SwRr_1CQ","Italian",4,197
"AV9x0hUE0yQUMjUGQNPexQ","Italian",4.5,107
"QgEre4IFSHxbUvHMe8S12g","Italian",4,184
"xeC9vn3dxVVzAMR_aFwfXg","Italian",4,283
"Bh1JBgQWZl9zct46uw_FzQ","Italian",3.5,375
"25npnVAlhRjguunYS8zy8w","Italian",4,155
"rYvxje-p3e5sR4bJflz_pw","Italian",3.5,359
"hVqZ4vihjL1gFTD-KdX-Tw","Italian",3.5,336
"h37t9rA06Sr4EetJjKrfzw","Italian",4.5,97
"I0i9YzRBQn6MKIUFIHpeBQ","Italian",4,175
"rpVX-o82EEOX8ZDnM28a_Q","Italian",4,187
"hvi63FpI8TIhvVLFsvfKWQ","Italian",3.5,381
"FhXjAc6nKLf414KxYujUHw","Italian",4,2317
"E2zKMwHhz4--dyplQ7gf8A","Italian",3.5,469
"LlGgNYGumpEcsrHbnFP0cw","Italian",4,208
"qUOxvK1j0F293sZk5PdSBg","Italian",4.5,123
"jnHbdsqlTKlPcmJ8BCP9-g","Italian",4,259
"OTpQbSQNGiGudqJKJASmpw","Italian",4.5,437
"v1M1HIQBVwYatEF_iOmedw","Italian",4,217
"kcvynqRHM79DOPrOS_OayA","Italian",4,182
"rvoyaPumkhL5FA2zTqk13w","Italian",4,232
"J9r0qorwR0tKOhrCcl1VGQ","Italian",4,208
"HiNUBUR1hFwScd_OvVLQAg","Italian",3.5,353
"gjZpcE-X4zQOEqWQPelLgg","Italian",3.5,378
"_V7YsDQ4Lb41rqfkuPzm1w","Italian",4,196
"d15lwNLOlLSeaAYqPadntw","Italian",4,196
"gsL7pm6HbYqKH-gx-FjxlQ","Italian",3.5,367
"l1EdTmBBFzxQIZDftPZeUQ","Italian",4,225
"Kz7hn14j6KXf_gYeC99rUg","Italian",3.5,312
"1ZKbUeFAs0ltSnAYq4ELKw","Italian",4.5,770
"BeE1tVTCmorm31fwXvX7Wg","Italian",4,171
"HPvz-PHt2PYWV_X9eQSlnA","Italian",3.5,377
"XfOa_KyrV7JSFJMOKckGMg","Italian",4,271
"WEhkGLKlj-5X1pq_07Syaw","Italian",4,611
"3O8IdtlrHNBzxEnPGD1ONw","Italian",3.5,346
"EJOpdpy6QPTtmC7Fn04yHw","Italian",3.5,431
"6fjcZtaEtrmIas-WNss-eQ","Italian",3.5,283
"ESpIimUxHNF1fFuGBdVwCg","Italian",3.5,276
"l7Z0p-PkSwIDPLPY1TRl8A","Italian",4,228
"WmK7GXwOnLSTRN1ocyUThg","Italian",4,317
"3P8hb1ZOCA8IjEGfqpSpxg","Italian",4,248
"1hZo1zfvLVN687_D7latyg","Italian",3.5,331
"q3_FgDWWuXcVGiNuo_OPBQ","Italian",4.5,91
"jtG2vc_qkBOwcaxFBYfYZA","Italian",3.5,290
"-8_vEcBA2Lqd8786S-Ss-g","Italian",4,269
"PQd4M3cuSgdweWgLgZIslQ","Italian",4,258
"mOoZZa6WIsgihc_TqyQcXw","Italian",3.5,327
"bW3mY-voyav37nU0uaLmNQ","Italian",4,176
"MCnexHfsclcOpLHS4_2U0A","Italian",4.5,108
"gTEoEsssfbjl76Opf5bP9g","Italian",3.5,298
"C8Ctyq7pXOPESK8cz_X2CA","Italian",4,254
"vFsjObMTImsnM_DzVo4N3g","Italian",3.5,314
"YoLxK5EG8UgnueKAe7hj0g","Italian",4,247
"yT9z4u2p259TvziLijowoA","Italian",4,280
"Uv13OfDr0fm5Jk2Dk4uFvQ","Italian",4.5,146
"4eGCuMwKRCCrYHOobEsFpA","Italian",4,147
"vjj3MMPkULJUCv8xf3XRiA","Italian",4,135
"1htK0vS5FAHaXXtpAQperQ","Italian",4,214
"LZcpNrQQqC5IWbE4c-9Cyw","Italian",4,191
"V0zC3awsklyxC0GFzmaTLg","Italian",4,155
"u5zbsITgkFbAlRq0j-XE-g","Italian",3,473
"-KrQ1gOiyXCbffsWyc5SNQ","Italian",4,191
"B1XdGwZZ5ee2fBdngj7NUw","Italian",4,237
"id_xB0Gr_UMb_WQLJSjTtQ","Italian",3.5,268
"-58--bg-KKUNArp18U4llA","Italian",4,140
"n-W54Fja1oW5u3gzYp9HwA","Italian",4.5,105
"pL6cM2TPwvXqeGTrg7yN4Q","Italian",3.5,258
"JBthOvTegHbrLDiVaCAy5Q","Italian",4.5,101
"b42PcC1nCP602fiXF0a9Xg","Italian",4,203
"4pVVwr83eAdQva81lY9ylA","Italian",4,144
"zDujEq9qZk13nBcG2PH4tA","Italian",4.5,235
"qoVVQZpwXPxX_wL5qKzy0g","Italian",3.5,207
"76y4aMBY0lT6zfJLy2EH-Q","Italian",3.5,275
"nw85LVh6H3JIiw3ugvhAmw","Italian",3.5,417
"_17lSQzogvatMOhutxDvdw","Italian",4,155
"xJm9JJLooQ1Sc7ncM2-JJA","Italian",4,1133
"E1RvMNZ4re4TnKarjx14Zw","Italian",3.5,391
"2ZbGLUZpaJO8mdxi7UaVMQ","Italian",3.5,381
"pC_QwLpeL2Enk4hBgDcRqQ","Italian",4,297
"zjglOaCY8xQu3s2eKnLFzw","Italian",4,197
"cw7K31iO2tb5drMtqZ9F8w","Italian",3.5,414
